"","do.call.rbind..nnpark..1...","do.call.rbind..nnpark..2..."
"21178",45,4199248.66149392
"21179",45,4199248.66151274
"21180",45,4199248.66153029
"21181",45,4199248.66145907
"21182",45,4199248.66147935
"21183",45,4199248.66149724
"21184",45,4199248.66151893
"21185",45,4199248.66154671
"21186",45,4199248.66161304
"21187",45,4199248.66156155
"21188",45,4199248.66163091
"21189",45,4199248.66164975
"21190",45,4199248.66158488
"21191",45,4199248.66167003
"21192",45,4199248.66159928
"21193",45,4199248.66168611
"21194",45,4199248.66161814
"21195",45,4199248.661705
"21196",45,4199248.66163862
"21197",45,4199248.66172345
"21198",45,4199248.66165428
"21199",45,4199248.6617486
"21200",45,4199248.66166958
"21201",45,4199248.66176853
"21202",45,4199248.66168505
"21203",45,4199248.66183197
"21204",45,4199248.66184758
"21205",45,4199248.66186363
"21206",45,4199248.66188073
"21207",45,4199248.66190035
"21208",45,4199248.66182773
"21209",45,4199248.66192073
"21210",45,4199248.66193627
"21211",45,4199248.66195544
"21212",45,4199248.6618705
"21213",45,4199248.66189188
"21214",45,4199248.66199493
"21215",45,4199248.66201576
"21216",45,4199248.66192242
"21217",45,4199248.66194205
"21218",45,4199248.66203308
"21219",45,4199248.66195924
"21220",45,4199248.6620532
"21221",45,4199248.66197449
"21222",45,4199248.66207209
"21223",45,4199248.66199442
"21224",45,4199248.66208857
"21225",45,4199248.66213881
"21226",45,4199248.66215673
"21227",45,4199248.66521375
"21228",45,4199248.66523034
"21229",45,4199248.66524811
"21230",45,4199248.66526987
"21231",45,4199248.66516919
"21232",45,4199248.66518401
"21233",45,4199248.66528711
"21234",45,4199248.66519726
"21235",45,4199248.66530809
"21236",45,4199248.66532263
"21237",45,4199248.66523123
"21238",45,4199248.66524825
"21239",45,4199248.66526377
"21240",45,4199248.66539076
"21241",45,4199248.66529529
"21242",45,4199248.66540889
"21243",45,4199248.6653147
"21244",45,4199248.6654283
"21245",45,4199248.66533004
"21246",45,4199248.66544854
"21247",45,4199248.6653456
"21248",45,4199248.66546525
"21249",45,4199248.66536297
"21250",45,4199248.66538058
"21251",45,4199248.6654832
"21252",45,4199248.6655061
"21253",45,4199248.66541714
"21254",45,4199248.66552309
"21255",45,4199248.66543241
"21256",45,4199248.66544776
"21257",45,4199248.66554098
"21258",45,4199248.66564345
"21259",45,4199248.66566283
"21260",45,4199248.6656818
"21261",45,4199248.66559306
"21262",45,4199248.66575371
"21263",45,4199248.66563834
"21264",45,4199248.66565767
"21265",45,4199248.66567895
"21266",45,4199248.66569676
"21267",45,4199248.66571432
"21268",45,4199248.66582765
"21269",45,4199248.66584408
"21270",45,4199248.66586045
"21271",45,4199248.66587433
"21272",45,4199248.66589553
"21273",45,4199248.66591434
"21274",45,4199248.66593374
"21275",45,4199248.66852603
"21276",45,4199248.66854228
"21277",45,4199248.66865895
"21278",45,4199248.66856008
"21279",45,4199248.6685774
"21280",45,4199248.6685948
"21281",45,4199248.66874477
"21282",45,4199248.66876394
"21283",45,4199248.66878475
"21284",45,4199248.66866252
"21285",45,4199248.66867762
"21286",45,4199248.66869014
"21287",45,4199248.66872201
"21288",45,4199248.66874061
"21289",45,4199248.66875977
"21290",45,4199248.66877957
"21291",45,4199248.66879735
"21292",45,4199248.66896889
"21293",45,4199248.66898646
"21294",45,4199248.66900202
"21295",45,4199248.66902065
"21296",45,4199248.66903858
"21297",45,4199248.66895675
"21298",45,4199248.6718391
"21299",45,4199248.67193271
"21300",45,4199248.6718586
"21301",45,4199248.67195016
"21302",45,4199248.67187448
"21303",45,4199248.67188973
"21304",45,4199248.67199083
"21305",45,4199248.67200745
"21306",45,4199248.67192684
"21307",45,4199248.67202856
"21308",45,4199248.67194221
"21309",45,4199248.67204772
"21310",45,4199248.67195981
"21311",45,4199248.6720621
"21312",45,4199248.67208389
"21313",45,4199248.67199203
"21314",45,4199248.67210051
"21315",45,4199248.67201152
"21316",45,4199248.672119
"21317",45,4199248.67202937
"21318",45,4199248.67204652
"21319",45,4199248.67216283
"21320",45,4199248.67206474
"21321",45,4199248.67218129
"21322",45,4199248.67208261
"21323",45,4199248.67219862
"21324",45,4199248.67209954
"21325",45,4199248.67219661
"21326",45,4199248.6722133
"21327",45,4199248.67223398
"21328",45,4199248.67236241
"21329",45,4199248.6722533
"21330",45,4199248.67237989
"21331",45,4199248.67227359
"21332",45,4199248.67239921
"21333",45,4199248.6722907
"21334",45,4199248.6724137
"21335",45,4199248.67230956
"21336",45,4199248.67243014
"21337",45,4199248.67232805
"21338",45,4199248.672451
"21339",45,4199248.67246955
"21340",45,4199248.67236144
"21341",45,4199248.6723793
"21342",45,4199248.67239584
"21343",45,4199248.67241328
"21344",45,4199248.67253422
"21345",45,4199248.67243114
"21346",45,4199248.67255217
"21347",45,4199248.67244727
"21348",45,4199248.67256922
"21349",45,4199248.67246558
"21350",45,4199248.67258875
"21351",45,4199248.67248237
"21352",45,4199248.67260745
"21353",45,4199248.67249891
"21354",45,4199248.67262567
"21355",45,4199248.6725154
"21356",45,4199248.67253363
"21357",45,4199248.67271428
"21358",45,4199248.67264927
"21359",45,4199248.6727316
"21360",45,4199248.6726689
"21361",45,4199248.67275115
"21362",45,4199248.67269005
"21363",45,4199248.67277058
"21364",45,4199248.67270952
"21365",45,4199248.67279007
"21366",45,4199248.67272684
"21367",45,4199248.672808
"21368",45,4199248.67276342
"21369",45,4199248.67284176
"21370",45,4199248.67278142
"21371",45,4199248.67286089
"21372",45,4199248.67287911
"21373",45,4199248.67280924
"21374",45,4199248.67289787
"21375",45,4199248.67282694
"21376",45,4199248.67292119
"21377",45,4199248.67284261
"21378",45,4199248.67294281
"21379",45,4199248.6729595
"21380",45,4199248.67287654
"21381",45,4199248.67289422
"21382",45,4199248.67299432
"21383",45,4199248.67291627
"21384",45,4199248.67301196
"21385",45,4199248.67302863
"21386",45,4199248.67304899
"21387",45,4199248.67295696
"21388",45,4199248.6730445
"21389",45,4199248.67314241
"21390",45,4199248.67305999
"21391",45,4199248.67315812
"21392",45,4199248.67308961
"21393",45,4199248.67319611
"21394",45,4199248.67310864
"21395",45,4199248.67312634
"21396",45,4199248.67321553
"21397",45,4199248.67323647
"21398",45,4199248.67315723
"21399",45,4199248.67328083
"21400",45,4199248.67322543
"21401",45,4199248.67324193
"21402",45,4199248.67333997
"21403",45,4199248.67326175
"21404",45,4199248.67327909
"21405",45,4199248.67336508
"21406",45,4199248.6732975
"21407",45,4199248.67337877
"21408",45,4199248.67331566
"21409",45,4199248.67339924
"21410",45,4199248.67334716
"21411",45,4199248.67343662
"21412",45,4199248.67336588
"21413",45,4199248.67345405
"21414",45,4199248.67347012
"21415",45,4199248.67356318
"21416",45,4199248.67348809
"21417",45,4199248.6735809
"21418",45,4199248.67350793
"21419",45,4199248.67359796
"21420",45,4199248.67353062
"21421",45,4199248.67361723
"21422",45,4199248.67363458
"21423",45,4199248.67356096
"21424",45,4199248.67365203
"21425",45,4199248.6735648
"21426",45,4199248.67356721
"21427",45,4199248.6736989
"21428",45,4199248.67356986
"21429",45,4199248.67371875
"21430",45,4199248.67360376
"21431",45,4199248.67376975
"21432",45,4199248.6736219
"21433",45,4199248.6737911
"21434",45,4199248.67364001
"21435",45,4199248.67380859
"21436",45,4199248.67365887
"21437",45,4199248.6738268
"21438",45,4199248.67367535
"21439",45,4199248.67384355
"21440",45,4199248.6736948
"21441",45,4199248.67386238
"21442",45,4199248.67387887
"21443",45,4199248.67372292
"21444",45,4199248.67389635
"21445",45,4199248.673738
"21446",45,4199248.67375293
"21447",45,4199248.67377436
"21448",45,4199248.67379227
"21449",45,4199248.66361801
"21450",45,4199248.66371528
"21451",45,4199248.66370388
"21452",45,4199248.66369356
"21453",45,4199248.66368247
"21454",45,4199248.66367127
"21455",45,4199248.6636595
"21456",45,4199248.66364763
"21457",45,4199248.663635
"21458",45,4199248.66362757
"21459",45,4199248.66373314
"21460",45,4199248.66351574
"21461",45,4199248.66360758
"21462",45,4199248.66359727
"21463",45,4199248.66358686
"21464",45,4199248.66357729
"21465",45,4199248.66356766
"21466",45,4199248.66355655
"21467",45,4199248.66354546
"21468",45,4199248.66353504
"21469",45,4199248.66352615
"21470",45,4199248.66372282
"21471",45,4199248.66371288
"21472",45,4199248.66370303
"21473",45,4199248.66369406
"21474",45,4199248.66368663
"21475",45,4199248.66367641
"21476",45,4199248.66366685
"21477",45,4199248.66365865
"21478",45,4199248.66364871
"21479",45,4199248.66364157
"21480",45,4199248.66363105
"21481",45,4199248.66362217
"21482",45,4199248.66350126
"21483",45,4199248.66361301
"21484",45,4199248.6636022
"21485",45,4199248.66345167
"21486",45,4199248.66359218
"21487",45,4199248.66358059
"21488",45,4199248.66357027
"21489",45,4199248.66356245
"21490",45,4199248.66355213
"21491",45,4199248.66354297
"21492",45,4199248.6635339
"21493",45,4199248.66352377
"21494",45,4199248.6635145
"21495",45,4199248.66350399
"21496",45,4199248.66349491
"21497",45,4199248.66348507
"21498",45,4199248.6634761
"21499",45,4199248.66346722
"21500",45,4199248.66345854
"21501",45,4199248.66344783
"21502",45,4199248.66343876
"21503",45,4199248.66343017
"21504",45,4199248.66342053
"21505",45,4199248.66341078
"21506",45,4199248.66340219
"21507",45,4199248.6633936
"21508",45,4199248.66338511
"21509",45,4199248.66313119
"21510",45,4199248.66300811
"21511",45,4199248.6630706
"21512",45,4199248.66300885
"21513",45,4199248.66294596
"21514",45,4199248.66288739
"21515",45,4199248.66290927
"21516",45,4199248.66283047
"21517",45,4199248.66277817
"21518",45,4199248.66285196
"21519",45,4199248.66267742
"21520",45,4199248.66262503
"21521",45,4199248.66256646
"21522",45,4199248.66250422
"21523",45,4199248.66216231
"21524",45,4199248.66217241
"21525",45,4199248.66211185
"21526",45,4199248.66211182
"21527",45,4199248.66206049
"21528",45,4199248.66200838
"21529",45,4199248.66194856
"21530",45,4199248.66188893
"21531",45,4199248.66183173
"21532",45,4199248.66177876
"21533",45,4199248.66172221
"21534",45,4199248.66168441
"21535",45,4199248.66163154
"21536",45,4199248.6616073
"21537",45,4199248.66158648
"21538",45,4199248.66152821
"21539",45,4199248.66121866
"21540",45,4199248.66115237
"21541",45,4199248.66109197
"21542",45,4199248.66103427
"21543",45,4199248.66091566
"21544",45,4199248.6608456
"21545",45,4199248.66078964
"21546",45,4199248.66086268
"21547",45,4199248.66072972
"21548",45,4199248.66080635
"21549",45,4199248.66067029
"21550",45,4199248.66073609
"21551",45,4199248.66061876
"21552",45,4199248.66066547
"21553",45,4199248.66058129
"21554",45,4199248.66043717
"21555",45,4199248.66037967
"21556",45,4199248.66033018
"21557",45,4199248.6602691
"21558",45,4199248.66021025
"21559",45,4199248.66007342
"21560",45,4199248.66002829
"21561",45,4199248.65997301
"21562",45,4199248.65992148
"21563",45,4199248.65987053
"21564",45,4199248.65982093
"21565",45,4199248.65957926
"21566",45,4199248.65960489
"21567",45,4199248.65957027
"21568",45,4199248.65954004
"21569",45,4199248.65956322
"21570",45,4199248.6594806
"21571",45,4199248.65955288
"21572",45,4199248.65941537
"21573",45,4199248.65954419
"21574",45,4199248.65935671
"21575",45,4199248.65947789
"21576",45,4199248.65942648
"21577",45,4199248.65936685
"21578",45,4199248.65911704
"21579",45,4199248.6587173
"21580",45,4199248.65865717
"21581",45,4199248.65859694
"21582",45,4199248.65844378
"21583",45,4199248.65840276
"21584",45,4199248.65834225
"21585",45,4199248.65829418
"21586",45,4199248.65782495
"21587",45,4199248.65776737
"21588",45,4199248.65785633
"21589",45,4199248.65771878
"21590",45,4199248.65765504
"21591",45,4199248.65768485
"21592",45,4199248.65758502
"21593",45,4199248.65761387
"21594",45,4199248.65752561
"21595",45,4199248.65755822
"21596",45,4199248.65745841
"21597",45,4199248.65750287
"21598",45,4199248.6573988
"21599",45,4199248.65744906
"21600",45,4199248.6573912
"21601",45,4199248.65733305
"21602",45,4199248.65729282
"21603",45,4199248.65727644
"21604",45,4199248.6570296
"21605",45,4199248.65697186
"21606",45,4199248.65668677
"21607",45,4199248.65662594
"21608",45,4199248.65655363
"21609",45,4199248.65649048
"21610",45,4199248.65643766
"21611",45,4199248.65605669
"21612",45,4199248.65601685
"21613",45,4199248.65600636
"21614",45,4199248.65595718
"21615",45,4199248.65585419
"21616",45,4199248.65585614
"21617",45,4199248.65571612
"21618",45,4199248.65573021
"21619",45,4199248.65549598
"21620",45,4199248.65550924
"21621",45,4199248.65544565
"21622",45,4199248.65546206
"21623",45,4199248.6551296
"21624",45,4199248.65503659
"21625",45,4199248.6549792
"21626",45,4199248.65493337
"21627",45,4199248.65493228
"21628",45,4199248.65488198
"21629",45,4199248.65488204
"21630",45,4199248.65483074
"21631",45,4199248.65483496
"21632",45,4199248.65477751
"21633",45,4199248.65478288
"21634",45,4199248.65472627
"21635",45,4199248.65473465
"21636",45,4199248.65468756
"21637",45,4199248.65460749
"21638",45,4199248.65464333
"21639",45,4199248.65455956
"21640",45,4199248.65459955
"21641",45,4199248.65454653
"21642",45,4199248.65453422
"21643",45,4199248.65454817
"21644",45,4199248.65451822
"21645",45,4199248.65453602
"21646",45,4199248.65427034
"21647",45,4199248.65421896
"21648",45,4199248.65416776
"21649",45,4199248.65410865
"21650",45,4199248.65405581
"21651",45,4199248.65399728
"21652",45,4199248.65394589
"21653",45,4199248.65388281
"21654",45,4199248.65382486
"21655",45,4199248.65376961
"21656",45,4199248.65372132
"21657",45,4199248.65367572
"21658",45,4199248.65330785
"21659",45,4199248.65325275
"21660",45,4199248.6532005
"21661",45,4199248.6531341
"21662",45,4199248.65306488
"21663",45,4199248.65300997
"21664",45,4199248.65295717
"21665",45,4199248.65290045
"21666",45,4199248.65284716
"21667",45,4199248.6527892
"21668",45,4199248.65232297
"21669",45,4199248.65226706
"21670",45,4199248.65221275
"21671",45,4199248.65215998
"21672",45,4199248.65210959
"21673",45,4199248.65204248
"21674",45,4199248.65198987
"21675",45,4199248.65193491
"21676",45,4199248.65188173
"21677",45,4199248.65182195
"21678",45,4199248.65156008
"21679",45,4199248.65150431
"21680",45,4199248.65145249
"21681",45,4199248.65139799
"21682",45,4199248.65134578
"21683",45,4199248.65129885
"21684",45,4199248.65125389
"21685",45,4199248.65108642
"21686",45,4199248.65102426
"21687",45,4199248.65096759
"21688",45,4199248.67521493
"21689",45,4199248.6751656
"21690",45,4199248.67511707
"21691",45,4199248.67511477
"21692",45,4199248.67506775
"21693",45,4199248.67506445
"21694",45,4199248.67501875
"21695",45,4199248.67501345
"21696",45,4199248.67496224
"21697",45,4199248.67490857
"21698",45,4199248.67491314
"21699",45,4199248.67486077
"21700",45,4199248.67486181
"21701",45,4199248.67481281
"21702",45,4199248.67457013
"21703",45,4199248.67453858
"21704",45,4199248.67450554
"21705",45,4199248.67447049
"21706",45,4199248.67443678
"21707",45,4199248.67440422
"21708",45,4199248.67425721
"21709",45,4199248.67422517
"21710",45,4199248.67419193
"21711",45,4199248.67410889
"21712",45,4199248.67408
"21713",45,4199248.67405558
"21714",45,4199248.67391839
"21715",45,4199248.66030048
"21716",45,4199248.66025254
"21717",45,4199248.6602428
"21718",45,4199248.66020682
"21719",45,4199248.66017924
"21720",45,4199248.66014759
"21721",45,4199248.66012511
"21722",45,4199248.66007139
"21723",45,4199248.65999267
"21724",45,4199248.65994694
"21725",45,4199248.66001901
"21726",45,4199248.65989774
"21727",45,4199248.65996093
"21728",45,4199248.65981914
"21729",45,4199248.65990411
"21730",45,4199248.65977456
"21731",45,4199248.65985241
"21732",45,4199248.6597271
"21733",45,4199248.65978324
"21734",45,4199248.65968032
"21735",45,4199248.65972364
"21736",45,4199248.65963353
"21737",45,4199248.65944893
"21738",45,4199248.65938625
"21739",45,4199248.65940012
"21740",45,4199248.6593359
"21741",45,4199248.6593486
"21742",45,4199248.65930616
"21743",45,4199248.70604627
"21744",45,4199248.70604005
"21745",45,4199248.70610794
"21746",45,4199248.70609635
"21747",45,4199248.70616071
"21748",45,4199248.70634613
"21749",45,4199248.70642831
"21750",45,4199248.70639283
"21751",45,4199248.70648775
"21752",45,4199248.70644071
"21753",45,4199248.69114262
"21754",45,4199248.69118906
"21755",45,4199248.69124581
"21756",45,4199248.69130024
"21757",45,4199248.69134728
"21758",45,4199248.69136974
"21759",45,4199248.69137768
"21760",45,4199248.69138474
"21761",45,4199248.69139433
"21762",45,4199248.69168819
"21763",45,4199248.69159752
"21764",45,4199248.69174427
"21765",45,4199248.69164511
"21766",45,4199248.69180006
"21767",45,4199248.69169906
"21768",45,4199248.69175321
"21769",45,4199248.72334072
"21770",45,4199248.72336881
"21771",45,4199248.72327728
"21772",45,4199248.72339485
"21773",45,4199248.72330624
"21774",45,4199248.72341879
"21775",45,4199248.72333333
"21776",45,4199248.72344269
"21777",45,4199248.73423693
"21778",45,4199248.7343077
"21779",45,4199248.73421701
"21780",45,4199248.73428706
"21781",45,4199248.73419644
"21782",45,4199248.734266
"21783",45,4199248.7221991
"21784",45,4199248.72224101
"21785",45,4199248.722288
"21786",45,4199248.72234596
"21787",45,4199248.7223922
"21788",45,4199248.72248904
"21789",45,4199248.7225289
"21790",45,4199248.72263469
"21791",45,4199248.72268215
"21792",45,4199248.72273889
"21793",45,4199248.72279582
"21794",45,4199248.72301135
"21795",45,4199248.7230527
"21796",45,4199248.72311667
"21797",45,4199248.72316009
"21798",45,4199248.72336024
"21799",45,4199248.72345215
"21800",45,4199248.72340858
"21801",45,4199248.72350495
"21802",45,4199248.72345323
"21803",45,4199248.72355654
"21804",45,4199248.72361131
"21805",45,4199248.7235352
"21806",45,4199248.7236642
"21807",45,4199248.72358454
"21808",45,4199248.72372085
"21809",45,4199248.72377515
"21810",45,4199248.72363162
"21811",45,4199248.72368461
"21812",45,4199248.72373385
"21813",45,4199248.72379003
"21814",45,4199248.72390534
"21815",45,4199248.72395401
"21816",45,4199248.72400925
"21817",45,4199248.723875
"21818",45,4199248.72393811
"21819",45,4199248.72451421
"21820",45,4199248.72457911
"21821",45,4199248.72462648
"21822",45,4199248.72429338
"21823",45,4199248.72468247
"21824",45,4199248.72472833
"21825",45,4199248.7244094
"21826",45,4199248.72477316
"21827",45,4199248.72481714
"21828",45,4199248.72486948
"21829",45,4199248.72453396
"21830",45,4199248.72458282
"21831",45,4199248.72492265
"21832",45,4199248.72463515
"21833",45,4199248.72496964
"21834",45,4199248.72506306
"21835",45,4199248.72468843
"21836",45,4199248.72473992
"21837",45,4199248.72479169
"21838",45,4199248.72521293
"21839",45,4199248.72484712
"21840",45,4199248.72500984
"21841",45,4199248.72505963
"21842",45,4199248.72510681
"21843",45,4199248.72516084
"21844",45,4199248.72520792
"21845",45,4199248.72525332
"21846",45,4199248.72530837
"21847",45,4199248.72562186
"21848",45,4199248.72558448
"21849",45,4199248.72567109
"21850",45,4199248.7256326
"21851",45,4199248.72567668
"21852",45,4199248.72572123
"21853",45,4199248.72579602
"21854",45,4199248.72577187
"21855",45,4199248.72584508
"21856",45,4199248.72581989
"21857",45,4199248.72586385
"21858",45,4199248.72590725
"21859",45,4199248.72590602
"21860",45,4199248.7259746
"21861",45,4199248.72602552
"21862",45,4199248.72607729
"21863",45,4199248.72601339
"21864",45,4199248.72613788
"21865",45,4199248.72619219
"21866",45,4199248.72617507
"21867",45,4199248.7261263
"21868",45,4199248.72624396
"21869",45,4199248.72622328
"21870",45,4199248.72629432
"21871",45,4199248.7263641
"21872",45,4199248.72640997
"21873",45,4199248.72645273
"21874",45,4199248.72650478
"21875",45,4199248.72655168
"21876",45,4199248.72665466
"21877",45,4199248.72670712
"21878",45,4199248.72675762
"21879",45,4199248.72680519
"21880",45,4199248.7270002
"21881",45,4199248.72704139
"21882",45,4199248.72709395
"21883",45,4199248.72702149
"21884",45,4199248.72706418
"21885",45,4199248.72727102
"21886",45,4199248.72717023
"21887",45,4199248.72732057
"21888",45,4199248.72721555
"21889",45,4199248.72742942
"21890",45,4199248.72752796
"21891",45,4199248.72762883
"21892",45,4199248.72748355
"21893",45,4199248.72767518
"21894",45,4199248.66013122
"21895",45,4199248.6601362
"21896",45,4199248.66014118
"21897",45,4199248.66014721
"21898",45,4199248.66015253
"21899",45,4199248.66015718
"21900",45,4199248.66004734
"21901",45,4199248.66006557
"21902",45,4199248.6600877
"21903",45,4199248.66011092
"21904",45,4199248.66016256
"21905",45,4199248.66016794
"21906",45,4199248.66017259
"21907",45,4199248.66017906
"21908",45,4199248.66018427
"21909",45,4199248.66018892
"21910",45,4199248.6601339
"21911",45,4199248.66015278
"21912",45,4199248.6601736
"21913",45,4199248.66019701
"21914",45,4199248.66021039
"21915",45,4199248.66022864
"21916",45,4199248.66024778
"21917",45,4199248.66036242
"21918",45,4199248.66036857
"21919",45,4199248.66037355
"21920",45,4199248.660379
"21921",45,4199248.66038456
"21922",45,4199248.66039128
"21923",45,4199248.66039625
"21924",45,4199248.66040204
"21925",45,4199248.66040761
"21926",45,4199248.66027763
"21927",45,4199248.66029719
"21928",45,4199248.66031459
"21929",45,4199248.6604129
"21930",45,4199248.66041872
"21931",45,4199248.66042427
"21932",45,4199248.66042974
"21933",45,4199248.66043645
"21934",45,4199248.66044235
"21935",45,4199248.66044757
"21936",45,4199248.6604537
"21937",45,4199248.66045983
"21938",45,4199248.66033475
"21939",45,4199248.66046555
"21940",45,4199248.66047119
"21941",45,4199248.66047699
"21942",45,4199248.66048313
"21943",45,4199248.66048892
"21944",45,4199248.6604939
"21945",45,4199248.66049946
"21946",45,4199248.66050444
"21947",45,4199248.66050907
"21948",45,4199248.66051421
"21949",45,4199248.660521
"21950",45,4199248.66052748
"21951",45,4199248.6605327
"21952",45,4199248.66053792
"21953",45,4199248.66054348
"21954",45,4199248.66054869
"21955",45,4199248.66055459
"21956",45,4199248.66062978
"21957",45,4199248.66058244
"21958",45,4199248.66058749
"21959",45,4199248.66059339
"21960",45,4199248.66059827
"21961",45,4199248.66060325
"21962",45,4199248.66060846
"21963",45,4199248.6606146
"21964",45,4199248.66061958
"21965",45,4199248.66062513
"21966",45,4199248.6606345
"21967",45,4199248.66063939
"21968",45,4199248.66064529
"21969",45,4199248.66065132
"21970",45,4199248.66065687
"21971",45,4199248.66066302
"21972",45,4199248.66066857
"21973",45,4199248.66067472
"21974",45,4199248.66067993
"21975",45,4199248.66066395
"21976",45,4199248.66068641
"21977",45,4199248.6607785
"21978",45,4199248.66070498
"21979",45,4199248.66081704
"21980",45,4199248.66072421
"21981",45,4199248.66074145
"21982",45,4199248.66085144
"21983",45,4199248.6607576
"21984",45,4199248.66077883
"21985",45,4199248.6608841
"21986",45,4199248.66080412
"21987",45,4199248.66082078
"21988",45,4199248.66083786
"21989",45,4199248.66085627
"21990",45,4199248.66118419
"21991",45,4199248.66121579
"21992",45,4199248.66125416
"21993",45,4199248.66128626
"21994",45,4199248.66138415
"21995",45,4199248.66141913
"21996",45,4199248.66123097
"21997",45,4199248.66125317
"21998",45,4199248.66127109
"21999",45,4199248.66161396
"22000",45,4199248.66128824
"22001",45,4199248.66163965
"22002",45,4199248.66167885
"22003",45,4199248.66131029
"22004",45,4199248.66171658
"22005",45,4199248.66132763
"22006",45,4199248.66134768
"22007",45,4199248.66183082
"22008",45,4199248.66136667
"22009",45,4199248.66186357
"22010",45,4199248.66138284
"22011",45,4199248.66189871
"22012",45,4199248.66193286
"22013",45,4199248.66141047
"22014",45,4199248.66197539
"22015",45,4199248.66143306
"22016",45,4199248.66200623
"22017",45,4199248.6614519
"22018",45,4199248.66147518
"22019",45,4199248.66163438
"22020",45,4199248.66165375
"22021",45,4199248.66167482
"22022",45,4199248.66169487
"22023",45,4199248.6617122
"22024",45,4199248.66173209
"22025",45,4199248.661812
"22026",45,4199248.66183266
"22027",45,4199248.66184948
"22028",45,4199248.66186953
"22029",45,4199248.66188993
"22030",45,4199248.66210613
"22031",45,4199248.66222765
"22032",45,4199248.6621373
"22033",45,4199248.6622618
"22034",45,4199248.66216847
"22035",45,4199248.66229572
"22036",45,4199248.66219906
"22037",45,4199248.66233458
"22038",45,4199248.66223339
"22039",45,4199248.66237704
"22040",45,4199248.66227467
"22041",45,4199248.66246524
"22042",45,4199248.66235715
"22043",45,4199248.6625014
"22044",45,4199248.66238989
"22045",45,4199248.66253687
"22046",45,4199248.66241725
"22047",45,4199248.66257053
"22048",45,4199248.66260899
"22049",45,4199248.66264862
"22050",45,4199248.66268975
"22051",45,4199248.66272249
"22052",45,4199248.66275599
"22053",45,4199248.66278682
"22054",45,4199248.66281758
"22055",45,4199248.66284807
"22056",45,4199248.66288988
"22057",45,4199248.66291474
"22058",45,4199248.66310409
"22059",45,4199248.66313334
"22060",45,4199248.66316651
"22061",45,4199248.66319634
"22062",45,4199248.66323323
"22063",45,4199248.66333446
"22064",45,4199248.66337119
"22065",45,4199248.663407
"22066",45,4199248.66361334
"22067",45,4199248.66365081
"22068",45,4199248.66368298
"22069",45,4199248.66371491
"22070",45,4199248.66375195
"22071",45,4199248.66378951
"22072",45,4199248.66382416
"22073",45,4199248.6638593
"22074",45,4199248.66390068
"22075",45,4199248.66413087
"22076",45,4199248.66416342
"22077",45,4199248.66419547
"22078",45,4199248.66422738
"22079",45,4199248.66426596
"22080",45,4199248.67497284
"22081",45,4199248.67491852
"22082",45,4199248.67502158
"22083",45,4199248.67496782
"22084",45,4199248.67507338
"22085",45,4199248.67512818
"22086",45,4199248.73229615
"22087",45,4199248.7322738
"22088",45,4199248.73237762
"22089",45,4199248.73225524
"22090",45,4199248.732358
"22091",45,4199248.66364759
"22092",45,4199248.66403913
"22093",45,4199248.66450085
"22094",45,4199248.66457691
"22095",45,4199248.6649019
"22096",45,4199248.66499425
"22097",45,4199248.66505826
"22098",45,4199248.66577448
"22099",45,4199248.66582386
"22100",45,4199248.66586376
"22101",45,4199248.66590989
"22102",45,4199248.66598308
"22103",45,4199248.6659907
"22104",45,4199248.66599684
"22105",45,4199248.66600355
"22106",45,4199248.66600991
"22107",45,4199248.66601684
"22108",45,4199248.66602413
"22109",45,4199248.66603199
"22110",45,4199248.66604055
"22111",45,4199248.66604876
"22112",45,4199248.66605638
"22113",45,4199248.66606333
"22114",45,4199248.66607028
"22115",45,4199248.6660779
"22116",45,4199248.66608426
"22117",45,4199248.66609188
"22118",45,4199248.6660994
"22119",45,4199248.66699564
"22120",45,4199248.66707076
"22121",45,4199248.66712449
"22122",45,4199248.66717374
"22123",45,4199248.66726663
"22124",45,4199248.66730674
"22125",45,4199248.66735147
"22126",45,4199248.66740935
"22127",45,4199248.66746148
"22128",45,4199248.68418008
"22129",45,4199248.68413489
"22130",45,4199248.68409488
"22131",45,4199248.68404713
"22132",45,4199248.68400194
"22133",45,4199248.68395882
"22134",45,4199248.68391189
"22135",45,4199248.68386888
"22136",45,4199248.68382403
"22137",45,4199248.683783
"22138",45,4199248.67742305
"22139",45,4199248.67740891
"22140",45,4199248.67739452
"22141",45,4199248.67722205
"22142",45,4199248.67738069
"22143",45,4199248.6772073
"22144",45,4199248.67736686
"22145",45,4199248.67719277
"22146",45,4199248.67735449
"22147",45,4199248.67717994
"22148",45,4199248.67734028
"22149",45,4199248.67716775
"22150",45,4199248.67732579
"22151",45,4199248.67715503
"22152",45,4199248.67731143
"22153",45,4199248.67714111
"22154",45,4199248.67729867
"22155",45,4199248.67713159
"22156",45,4199248.67712043
"22157",45,4199248.67546227
"22158",45,4199248.67547304
"22159",45,4199248.67541569
"22160",45,4199248.67536661
"22161",45,4199248.67535758
"22162",45,4199248.67532269
"22163",45,4199248.67529706
"22164",45,4199248.67524006
"22165",45,4199248.6752372
"22166",45,4199248.67519092
"22167",45,4199248.6751763
"22168",45,4199248.67511795
"22169",45,4199248.67512388
"22170",45,4199248.6750609
"22171",45,4199248.67506344
"22172",45,4199248.67500674
"22173",45,4199248.67495018
"22174",45,4199248.67500476
"22175",45,4199248.67489505
